# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1712069	1712695	+							CELGI_RS07930	627		old_locus_tag=Celgi_1571
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1712069	1712695	+	WP_013883601.1	WP_013883601.1		CDP-alcohol phosphatidyltransferase family protein			CELGI_RS07930	627	208	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1712692	1713666	+							CELGI_RS07935	975		old_locus_tag=Celgi_1572
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1712692	1713666	+	WP_013883602.1	WP_013883602.1		phosphatidylinositol mannoside acyltransferase			CELGI_RS07935	975	324	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1713687	1714883	+							CELGI_RS07940	1197		old_locus_tag=Celgi_1573
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1713687	1714883	+	WP_169315180.1	WP_169315180.1		glycosyltransferase family 4 protein			CELGI_RS07940	1197	398	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1714880	1715539	+							CELGI_RS07945	660		old_locus_tag=Celgi_1574
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1714880	1715539	+	WP_013883604.1	WP_013883604.1		hypothetical protein			CELGI_RS07945	660	219	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1715761	1716609	+					pdxS		CELGI_RS07950	849		old_locus_tag=Celgi_1575
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1715761	1716609	+	WP_245528211.1	WP_245528211.1		pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS		CELGI_RS07950	849	282	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1716696	1717223	+							CELGI_RS07955	528		old_locus_tag=Celgi_1576
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1716696	1717223	+	WP_041574556.1	WP_041574556.1		NUDIX domain-containing protein			CELGI_RS07955	528	175	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1717275	1718459	+							CELGI_RS07960	1185		old_locus_tag=Celgi_1577
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1717275	1718459	+	WP_013883607.1	WP_013883607.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CELGI_RS07960	1185	394	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1718486	1719091	+					pdxT		CELGI_RS07965	606		old_locus_tag=Celgi_1578
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1718486	1719091	+	WP_013883608.1	WP_013883608.1		pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		CELGI_RS07965	606	201	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1719100	1719855	+							CELGI_RS07970	756		old_locus_tag=Celgi_1579
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1719100	1719855	+	WP_013883609.1	WP_013883609.1		YebC/PmpR family DNA-binding transcriptional regulator			CELGI_RS07970	756	251	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1719957	1720517	+					ruvC		CELGI_RS07975	561		old_locus_tag=Celgi_1580
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1719957	1720517	+	WP_013883610.1	WP_013883610.1		crossover junction endodeoxyribonuclease RuvC	ruvC		CELGI_RS07975	561	186	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1720596	1721222	+					ruvA		CELGI_RS07980	627		old_locus_tag=Celgi_1581
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1720596	1721222	+	WP_013883611.1	WP_013883611.1		Holliday junction branch migration protein RuvA	ruvA		CELGI_RS07980	627	208	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1721242	1722276	+					ruvB		CELGI_RS07985	1035		old_locus_tag=Celgi_1582
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1721242	1722276	+	WP_150104840.1	WP_150104840.1		Holliday junction branch migration DNA helicase RuvB	ruvB		CELGI_RS07985	1035	344	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1722389	1722853	+					yajC		CELGI_RS07990	465		old_locus_tag=Celgi_1583
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1722389	1722853	+	WP_013883613.1	WP_013883613.1		preprotein translocase subunit YajC	yajC		CELGI_RS07990	465	154	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1722967	1724898	+					secD		CELGI_RS07995	1932		old_locus_tag=Celgi_1584
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1722967	1724898	+	WP_013883614.1	WP_013883614.1		protein translocase subunit SecD	secD		CELGI_RS07995	1932	643	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1724898	1725992	+					secF		CELGI_RS08000	1095		old_locus_tag=Celgi_1585
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1724898	1725992	+	WP_013883615.1	WP_013883615.1		protein translocase subunit SecF	secF		CELGI_RS08000	1095	364	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1725989	1726546	+							CELGI_RS08005	558		old_locus_tag=Celgi_1586
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1725989	1726546	+	WP_013883616.1	WP_013883616.1		adenine phosphoribosyltransferase			CELGI_RS08005	558	185	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1726645	1728972	+							CELGI_RS08010	2328		old_locus_tag=Celgi_1587
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1726645	1728972	+	WP_013883617.1	WP_013883617.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			CELGI_RS08010	2328	775	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1728935	1729537	-							CELGI_RS16460	603		old_locus_tag=Celgi_1588
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1728935	1729537	-	WP_049785540.1	WP_049785540.1		hypothetical protein			CELGI_RS16460	603	200	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1729591	1731309	-							CELGI_RS08020	1719		old_locus_tag=Celgi_1589
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1729591	1731309	-	WP_013883619.1	WP_013883619.1		DUF349 domain-containing protein			CELGI_RS08020	1719	572	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1731306	1732097	-							CELGI_RS08025	792		old_locus_tag=Celgi_1590
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1731306	1732097	-	WP_013883620.1	WP_013883620.1		peptidylprolyl isomerase			CELGI_RS08025	792	263	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1732301	1733029	+							CELGI_RS08030	729		old_locus_tag=Celgi_1591
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1732301	1733029	+	WP_013883621.1	WP_013883621.1		MBL fold metallo-hydrolase			CELGI_RS08030	729	242	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1733098	1734474	+					hisS		CELGI_RS08035	1377		old_locus_tag=Celgi_1592
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1733098	1734474	+	WP_013883622.1	WP_013883622.1		histidine--tRNA ligase	hisS		CELGI_RS08035	1377	458	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1734467	1734988	-							CELGI_RS08040	522		old_locus_tag=Celgi_1593
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1734467	1734988	-	WP_013883623.1	WP_013883623.1		tryptophan-rich sensory protein			CELGI_RS08040	522	173	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1735069	1736103	+							CELGI_RS08045	1035		old_locus_tag=Celgi_1594
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1735069	1736103	+	WP_013883624.1	WP_013883624.1		Rv2578c family radical SAM protein			CELGI_RS08045	1035	344	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1736209	1738008	+					aspS		CELGI_RS08050	1800		old_locus_tag=Celgi_1595
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1736209	1738008	+	WP_013883625.1	WP_013883625.1		aspartate--tRNA ligase	aspS		CELGI_RS08050	1800	599	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1738005	1738769	+							CELGI_RS16465	765		old_locus_tag=Celgi_1596
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1738005	1738769	+	WP_013883626.1	WP_013883626.1		GNAT family N-acetyltransferase			CELGI_RS16465	765	254	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1738777	1739079	-							CELGI_RS08060	303		old_locus_tag=Celgi_1597
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1738777	1739079	-	WP_013883627.1	WP_013883627.1		hypothetical protein			CELGI_RS08060	303	100	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1739083	1739340	-							CELGI_RS08065	258		old_locus_tag=Celgi_1598
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1739083	1739340	-	WP_150104696.1	WP_150104696.1		hypothetical protein			CELGI_RS08065	258	85	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1739414	1741648	-							CELGI_RS08070	2235		old_locus_tag=Celgi_1599
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1739414	1741648	-	WP_013883629.1	WP_013883629.1		MMPL family transporter			CELGI_RS08070	2235	744	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1741762	1743126	+							CELGI_RS08075	1365		old_locus_tag=Celgi_1600
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1741762	1743126	+	WP_013883630.1	WP_013883630.1		replication-associated recombination protein A			CELGI_RS08075	1365	454	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1743335	1743961	+					rpsD		CELGI_RS08080	627		old_locus_tag=Celgi_1601
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1743335	1743961	+	WP_013883631.1	WP_013883631.1		30S ribosomal protein S4	rpsD		CELGI_RS08080	627	208	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1744113	1744481	+							CELGI_RS08085	369		old_locus_tag=Celgi_1602
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1744113	1744481	+	WP_013883632.1	WP_013883632.1		DUF948 domain-containing protein			CELGI_RS08085	369	122	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1744481	1744846	+							CELGI_RS08090	366		old_locus_tag=Celgi_1603
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1744481	1744846	+	WP_013883633.1	WP_013883633.1		hypothetical protein			CELGI_RS08090	366	121	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1744911	1747607	+					alaS		CELGI_RS08095	2697		old_locus_tag=Celgi_1604
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1744911	1747607	+	WP_013883634.1	WP_013883634.1		alanine--tRNA ligase	alaS		CELGI_RS08095	2697	898	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1747610	1748197	+					ruvX		CELGI_RS08100	588		old_locus_tag=Celgi_1605
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1747610	1748197	+	WP_013883635.1	WP_013883635.1		Holliday junction resolvase RuvX	ruvX		CELGI_RS08100	588	195	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1748194	1749408	+					mltG		CELGI_RS08105	1215		old_locus_tag=Celgi_1606
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1748194	1749408	+	WP_013883636.1	WP_013883636.1		endolytic transglycosylase MltG	mltG		CELGI_RS08105	1215	404	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1749521	1750687	+					mltG		CELGI_RS08110	1167		old_locus_tag=Celgi_1607
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1749521	1750687	+	WP_013883637.1	WP_013883637.1		endolytic transglycosylase MltG	mltG		CELGI_RS08110	1167	388	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1750690	1751535	+							CELGI_RS08115	846		old_locus_tag=Celgi_1608
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1750690	1751535	+	WP_013883638.1	WP_013883638.1		shikimate dehydrogenase			CELGI_RS08115	846	281	
gene	tRNA	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1752272	1752345	-							CELGI_RS08120	74		old_locus_tag=Celgi_R0029
tRNA		GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1752272	1752345	-				tRNA-Leu			CELGI_RS08120	74		anticodon=CAA
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1752502	1753131	+							CELGI_RS08125	630		old_locus_tag=Celgi_1610
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1752502	1753131	+	WP_245528212.1	WP_245528212.1		response regulator			CELGI_RS08125	630	209	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1753162	1753923	-							CELGI_RS08130	762		old_locus_tag=Celgi_1611
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1753162	1753923	-	WP_013883641.1	WP_013883641.1		endonuclease/exonuclease/phosphatase family protein			CELGI_RS08130	762	253	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1754175	1755464	+							CELGI_RS08135	1290		old_locus_tag=Celgi_1612
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1754175	1755464	+	WP_013883642.1	WP_013883642.1		ABC transporter substrate-binding protein			CELGI_RS08135	1290	429	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1755652	1756452	-							CELGI_RS08140	801		old_locus_tag=Celgi_1613
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1755652	1756452	-	WP_013883643.1	WP_013883643.1		ABC transporter ATP-binding protein			CELGI_RS08140	801	266	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1756449	1757408	-							CELGI_RS08145	960		old_locus_tag=Celgi_1614
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1756449	1757408	-	WP_013883644.1	WP_013883644.1		ABC transporter ATP-binding protein			CELGI_RS08145	960	319	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1757398	1758384	-							CELGI_RS08150	987		old_locus_tag=Celgi_1615
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1757398	1758384	-	WP_013883645.1	WP_013883645.1		branched-chain amino acid ABC transporter permease			CELGI_RS08150	987	328	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1758401	1759747	-							CELGI_RS08155	1347		old_locus_tag=Celgi_1616
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1758401	1759747	-	WP_245528191.1	WP_245528191.1		branched-chain amino acid ABC transporter permease			CELGI_RS08155	1347	448	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1760352	1760915	+							CELGI_RS08160	564		old_locus_tag=Celgi_1617
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1760352	1760915	+	WP_245528192.1	WP_245528192.1		GNAT family N-acetyltransferase			CELGI_RS08160	564	187	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1760969	1761463	-							CELGI_RS08165	495		old_locus_tag=Celgi_1618
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1760969	1761463	-	WP_013883648.1	WP_013883648.1		hotdog fold thioesterase			CELGI_RS08165	495	164	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1761530	1764190	+					polA		CELGI_RS08170	2661		old_locus_tag=Celgi_1619
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1761530	1764190	+	WP_049785541.1	WP_049785541.1		DNA polymerase I	polA		CELGI_RS08170	2661	886	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1764327	1764680	+							CELGI_RS08175	354		old_locus_tag=Celgi_1620
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1764327	1764680	+	WP_013883650.1	WP_013883650.1		DUF485 domain-containing protein			CELGI_RS08175	354	117	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1764677	1766335	+							CELGI_RS08180	1659		old_locus_tag=Celgi_1621
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1764677	1766335	+	WP_013883651.1	WP_013883651.1		cation acetate symporter			CELGI_RS08180	1659	552	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1766378	1767184	-							CELGI_RS08185	807		old_locus_tag=Celgi_1622
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1766378	1767184	-	WP_013883652.1	WP_013883652.1		class I SAM-dependent methyltransferase			CELGI_RS08185	807	268	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1767314	1768339	+							CELGI_RS08190	1026		old_locus_tag=Celgi_1623
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1767314	1768339	+	WP_013883653.1	WP_013883653.1		6-phosphofructokinase			CELGI_RS08190	1026	341	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1768537	1770015	+					rpsA		CELGI_RS08195	1479		old_locus_tag=Celgi_1624
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1768537	1770015	+	WP_013883654.1	WP_013883654.1		30S ribosomal protein S1	rpsA		CELGI_RS08195	1479	492	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1770141	1770767	+					coaE		CELGI_RS08200	627		old_locus_tag=Celgi_1625
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1770141	1770767	+	WP_013883655.1	WP_013883655.1		dephospho-CoA kinase	coaE		CELGI_RS08200	627	208	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1770919	1771332	+							CELGI_RS08205	414		old_locus_tag=Celgi_1626
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1770919	1771332	+	WP_013883656.1	WP_013883656.1		hypothetical protein			CELGI_RS08205	414	137	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1771419	1773521	+					uvrB		CELGI_RS08210	2103		old_locus_tag=Celgi_1627
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1771419	1773521	+	WP_013883657.1	WP_013883657.1		excinuclease ABC subunit UvrB	uvrB		CELGI_RS08210	2103	700	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1773597	1774025	+							CELGI_RS08215	429		old_locus_tag=Celgi_1628
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1773597	1774025	+	WP_013883658.1	WP_013883658.1		VOC family protein			CELGI_RS08215	429	142	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1774218	1775213	+							CELGI_RS08220	996		old_locus_tag=Celgi_1629
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1774218	1775213	+	WP_013883659.1	WP_013883659.1		TerC family protein			CELGI_RS08220	996	331	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1775290	1775574	-							CELGI_RS08225	285		old_locus_tag=Celgi_1630
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1775290	1775574	-	WP_013883660.1	WP_013883660.1		YciI family protein			CELGI_RS08225	285	94	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1775653	1776471	+							CELGI_RS08230	819		old_locus_tag=Celgi_1631
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1775653	1776471	+	WP_013883661.1	WP_013883661.1		aldo/keto reductase			CELGI_RS08230	819	272	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1776510	1777664	+							CELGI_RS08235	1155		old_locus_tag=Celgi_1632
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1776510	1777664	+	WP_013883662.1	WP_013883662.1		acyl-CoA/acyl-ACP dehydrogenase			CELGI_RS08235	1155	384	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1777690	1778403	-							CELGI_RS08240	714		old_locus_tag=Celgi_1633
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1777690	1778403	-	WP_013883663.1	WP_013883663.1		MBL fold metallo-hydrolase			CELGI_RS08240	714	237	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1778400	1780238	-							CELGI_RS08245	1839		old_locus_tag=Celgi_1634
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1778400	1780238	-	WP_013883664.1	WP_013883664.1		glycoside hydrolase family 15 protein			CELGI_RS08245	1839	612	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1780372	1783233	+					uvrA		CELGI_RS08250	2862		old_locus_tag=Celgi_1635
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1780372	1783233	+	WP_245528074.1	WP_245528074.1		excinuclease ABC subunit UvrA	uvrA		CELGI_RS08250	2862	953	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1783339	1783866	-							CELGI_RS08255	528		old_locus_tag=Celgi_1636
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1783339	1783866	-	WP_013883666.1	WP_013883666.1		OsmC family protein			CELGI_RS08255	528	175	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1783947	1786001	+					uvrC		CELGI_RS08260	2055		old_locus_tag=Celgi_1637
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1783947	1786001	+	WP_013883667.1	WP_013883667.1		excinuclease ABC subunit UvrC	uvrC		CELGI_RS08260	2055	684	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1785998	1786942	+					rapZ		CELGI_RS08265	945		old_locus_tag=Celgi_1638
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1785998	1786942	+	WP_013883668.1	WP_013883668.1		RNase adapter RapZ	rapZ		CELGI_RS08265	945	314	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1787050	1787970	+					yvcK		CELGI_RS08270	921		old_locus_tag=Celgi_1639
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1787050	1787970	+	WP_245528213.1	WP_245528213.1		uridine diphosphate-N-acetylglucosamine-binding protein YvcK	yvcK		CELGI_RS08270	921	306	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1788063	1789043	+					whiA		CELGI_RS08275	981		old_locus_tag=Celgi_1640
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1788063	1789043	+	WP_013883670.1	WP_013883670.1		DNA-binding protein WhiA	whiA		CELGI_RS08275	981	326	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1789301	1790305	+					gap		CELGI_RS08280	1005		old_locus_tag=Celgi_1641
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1789301	1790305	+	WP_013883671.1	WP_013883671.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		CELGI_RS08280	1005	334	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1790409	1791608	+							CELGI_RS08285	1200		old_locus_tag=Celgi_1642
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1790409	1791608	+	WP_013883672.1	WP_013883672.1		phosphoglycerate kinase			CELGI_RS08285	1200	399	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1791608	1792402	+					tpiA		CELGI_RS08290	795		old_locus_tag=Celgi_1643
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1791608	1792402	+	WP_013883673.1	WP_013883673.1		triose-phosphate isomerase	tpiA		CELGI_RS08290	795	264	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1792553	1792804	+					secG		CELGI_RS08295	252		old_locus_tag=Celgi_1644
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1792553	1792804	+	WP_013883674.1	WP_013883674.1		preprotein translocase subunit SecG	secG		CELGI_RS08295	252	83	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1792815	1793162	+							CELGI_RS08300	348		old_locus_tag=Celgi_1645
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1792815	1793162	+	WP_013883675.1	WP_013883675.1		RNA polymerase-binding protein RbpA			CELGI_RS08300	348	115	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1793204	1793872	-							CELGI_RS08305	669		old_locus_tag=Celgi_1646
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1793204	1793872	-	WP_013883676.1	WP_013883676.1		O-methyltransferase			CELGI_RS08305	669	222	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1793896	1794672	-					pgl		CELGI_RS08310	777		old_locus_tag=Celgi_1647
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1793896	1794672	-	WP_013883677.1	WP_013883677.1		6-phosphogluconolactonase	pgl		CELGI_RS08310	777	258	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	1794669	1795580	-							CELGI_RS08315	912		old_locus_tag=Celgi_1648
