# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1681396	1683219	+	WP_046528574.1	WP_046528574.1		cytochrome c oxidase subunit I	ctaD		LFM56_RS07565	1824	607	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1683216	1683614	+							LFM56_RS07570	399		old_locus_tag=LFM56_07570
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1683216	1683614	+	WP_046528573.1	WP_046528573.1		cytochrome c oxidase subunit 4			LFM56_RS07570	399	132	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1683791	1684543	+							LFM56_RS07575	753		old_locus_tag=LFM56_07575
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1683791	1684543	+	WP_226239238.1	WP_226239238.1		hypothetical protein			LFM56_RS07575	753	250	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1684634	1685263	-							LFM56_RS07580	630		old_locus_tag=LFM56_07580
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1684634	1685263	-	WP_046528572.1	WP_046528572.1		superoxide dismutase			LFM56_RS07580	630	209	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1685386	1687140	-							LFM56_RS07585	1755		old_locus_tag=LFM56_07585
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1685386	1687140	-	WP_046528571.1	WP_046528571.1		ubiquinol-cytochrome c reductase cytochrome b subunit			LFM56_RS07585	1755	584	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1687137	1688126	-							LFM56_RS07590	990		old_locus_tag=LFM56_07590
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1687137	1688126	-	WP_046530594.1	WP_046530594.1		Rieske 2Fe-2S domain-containing protein			LFM56_RS07590	990	329	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1688192	1688977	-							LFM56_RS07595	786		old_locus_tag=LFM56_07595
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1688192	1688977	-	WP_046528570.1	WP_046528570.1		c-type cytochrome			LFM56_RS07595	786	261	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1689050	1689697	-							LFM56_RS07600	648		old_locus_tag=LFM56_07600
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1689050	1689697	-	WP_046528569.1	WP_046528569.1		heme-copper oxidase subunit III			LFM56_RS07600	648	215	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1689881	1690297	+							LFM56_RS07605	417		old_locus_tag=LFM56_07605
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1689881	1690297	+	WP_046528568.1	WP_046528568.1		response regulator transcription factor			LFM56_RS07605	417	138	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1690294	1691343	+					trpD		LFM56_RS07610	1050		old_locus_tag=LFM56_07610
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1690294	1691343	+	WP_226239239.1	WP_226239239.1		anthranilate phosphoribosyltransferase	trpD		LFM56_RS07610	1050	349	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1691402	1691683	-							LFM56_RS07615	282		old_locus_tag=LFM56_07615
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1691402	1691683	-	WP_046528566.1	WP_046528566.1		Lrp/AsnC ligand binding domain-containing protein			LFM56_RS07615	282	93	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1691692	1693515	-							LFM56_RS07620	1824		old_locus_tag=LFM56_07620
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1691692	1693515	-	WP_226239240.1	WP_226239240.1		DEDD exonuclease domain-containing protein			LFM56_RS07620	1824	607	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1693643	1695451	-							LFM56_RS07625	1809		old_locus_tag=LFM56_07625
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1693643	1695451	-	WP_226239241.1	WP_226239241.1		AMP-binding protein			LFM56_RS07625	1809	602	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1695687	1696634	+							LFM56_RS07630	948		old_locus_tag=LFM56_07630
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1695687	1696634	+	WP_046528564.1	WP_046528564.1		ROK family glucokinase			LFM56_RS07630	948	315	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1696663	1697256	-							LFM56_RS07635	594		old_locus_tag=LFM56_07635
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1696663	1697256	-	WP_087508476.1	WP_087508476.1		hypothetical protein			LFM56_RS07635	594	197	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1697330	1698127	+							LFM56_RS07640	798		old_locus_tag=LFM56_07640
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1697330	1698127	+	WP_046528563.1	WP_046528563.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			LFM56_RS07640	798	265	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1698324	1699541	+							LFM56_RS07645	1218		old_locus_tag=LFM56_07645
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1698324	1699541	+	WP_046528562.1	WP_046528562.1		pyrophosphate--fructose-6-phosphate 1-phosphotransferase			LFM56_RS07645	1218	405	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1699541	1700893	+							LFM56_RS07650	1353		old_locus_tag=LFM56_07650
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1699541	1700893	+	WP_046528561.1	WP_046528561.1		3-deoxy-7-phosphoheptulonate synthase class II			LFM56_RS07650	1353	450	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1701055	1703037	-					pknB		LFM56_RS07655	1983		old_locus_tag=LFM56_07655
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1701055	1703037	-	WP_226239242.1	WP_226239242.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		LFM56_RS07655	1983	660	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1703088	1704440	-							LFM56_RS07660	1353		old_locus_tag=LFM56_07660
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1703088	1704440	-	WP_226239243.1	WP_226239243.1		LysM peptidoglycan-binding domain-containing protein			LFM56_RS07660	1353	450	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1704629	1705039	+							LFM56_RS07665	411		old_locus_tag=LFM56_07665
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1704629	1705039	+	WP_087508471.1	WP_087508471.1		helix-turn-helix domain-containing protein			LFM56_RS07665	411	136	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1705095	1706213	-							LFM56_RS07670	1119		old_locus_tag=LFM56_07670
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1705095	1706213	-	WP_226239244.1	WP_226239244.1		polyprenyl synthetase family protein			LFM56_RS07670	1119	372	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1706242	1706745	-							LFM56_RS07675	504		old_locus_tag=LFM56_07675
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1706242	1706745	-	WP_206119937.1	WP_206119937.1		hypothetical protein			LFM56_RS07675	504	167	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1706874	1707971	+							LFM56_RS07680	1098		old_locus_tag=LFM56_07680
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1706874	1707971	+	WP_226239245.1	WP_226239245.1		DUF4192 domain-containing protein			LFM56_RS07680	1098	365	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1708103	1708495	+							LFM56_RS07685	393		old_locus_tag=LFM56_07685
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1708103	1708495	+	WP_046528556.1	WP_046528556.1		universal stress protein			LFM56_RS07685	393	130	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1708727	1710271	+							LFM56_RS07690	1545		old_locus_tag=LFM56_07690
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1708727	1710271	+	WP_070319820.1	WP_070319820.1		RNA polymerase sigma factor			LFM56_RS07690	1545	514	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1710359	1710958	-							LFM56_RS07695	600		old_locus_tag=LFM56_07695
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1710359	1710958	-	WP_226239246.1	WP_226239246.1		hypothetical protein			LFM56_RS07695	600	199	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1711137	1712597	+							LFM56_RS07700	1461		old_locus_tag=LFM56_07700
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1711137	1712597	+	WP_087508465.1	WP_087508465.1		glycosyltransferase family 2 protein			LFM56_RS07700	1461	486	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1712594	1712995	+							LFM56_RS07705	402		old_locus_tag=LFM56_07705
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1712594	1712995	+	WP_070319817.1	WP_070319817.1		hypothetical protein			LFM56_RS07705	402	133	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1712936	1713718	-							LFM56_RS07710	783		old_locus_tag=LFM56_07710
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1712936	1713718	-	WP_226239247.1	WP_226239247.1		response regulator transcription factor			LFM56_RS07710	783	260	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1713815	1714078	-							LFM56_RS07715	264		old_locus_tag=LFM56_07715
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1713815	1714078	-	WP_046528551.1	WP_046528551.1		hypothetical protein			LFM56_RS07715	264	87	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1714253	1716394	+							LFM56_RS07720	2142		old_locus_tag=LFM56_07720
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1714253	1716394	+	WP_046528550.1	WP_046528550.1		type IIA DNA topoisomerase subunit B			LFM56_RS07720	2142	713	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1716464	1717489	+							LFM56_RS07725	1026		old_locus_tag=LFM56_07725
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1716464	1717489	+	WP_087508462.1	WP_087508462.1		GNAT family N-acetyltransferase			LFM56_RS07725	1026	341	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1717560	1718357	+							LFM56_RS07730	798		old_locus_tag=LFM56_07730
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1717560	1718357	+	WP_046530588.1	WP_046530588.1		ABC transporter ATP-binding protein			LFM56_RS07730	798	265	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1718433	1718903	+							LFM56_RS07735	471		old_locus_tag=LFM56_07735
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1718433	1718903	+	WP_046528548.1	WP_046528548.1		NfeD family protein			LFM56_RS07735	471	156	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1718988	1720256	+							LFM56_RS07740	1269		old_locus_tag=LFM56_07740
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1718988	1720256	+	WP_087508460.1	WP_087508460.1		SPFH/Band 7/PHB domain protein			LFM56_RS07740	1269	422	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1720386	1721147	+							LFM56_RS07745	762		old_locus_tag=LFM56_07745
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1720386	1721147	+	WP_226239248.1	WP_226239248.1		TetR/AcrR family transcriptional regulator			LFM56_RS07745	762	253	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1721096	1722841	+							LFM56_RS07750	1746		old_locus_tag=LFM56_07750
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1721096	1722841	+	WP_226239249.1	WP_226239249.1		ABC transporter ATP-binding protein/permease			LFM56_RS07750	1746	581	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1722921	1724828	+							LFM56_RS07755	1908		old_locus_tag=LFM56_07755
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1722921	1724828	+	WP_226239250.1	WP_226239250.1		ABC transporter ATP-binding protein/permease			LFM56_RS07755	1908	635	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1725209	1726609	+							LFM56_RS07760	1401		old_locus_tag=LFM56_07760
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1725209	1726609	+	WP_226239251.1	WP_226239251.1		DASS family sodium-coupled anion symporter			LFM56_RS07760	1401	466	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1726662	1727984	+							LFM56_RS07765	1323		old_locus_tag=LFM56_07765
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1726662	1727984	+	WP_226239252.1	WP_226239252.1		endo-1,4-beta-xylanase			LFM56_RS07765	1323	440	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1728092	1729384	+							LFM56_RS07770	1293		old_locus_tag=LFM56_07770
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1728092	1729384	+	WP_226239253.1	WP_226239253.1		MFS transporter			LFM56_RS07770	1293	430	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1729460	1730299	+							LFM56_RS07775	840		old_locus_tag=LFM56_07775
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1729460	1730299	+	WP_226239254.1	WP_226239254.1		RNA methyltransferase			LFM56_RS07775	840	279	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1730332	1731435	-							LFM56_RS07780	1104		old_locus_tag=LFM56_07780
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1730332	1731435	-	WP_226239255.1	WP_226239255.1		winged helix DNA-binding domain-containing protein			LFM56_RS07780	1104	367	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1731482	1732039	-							LFM56_RS07785	558		old_locus_tag=LFM56_07785
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1731482	1732039	-	WP_062102223.1	WP_062102223.1		hypothetical protein			LFM56_RS07785	558	185	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1732131	1733858	-							LFM56_RS07790	1728		old_locus_tag=LFM56_07790
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1732131	1733858	-	WP_226239256.1	WP_226239256.1		SulP family inorganic anion transporter			LFM56_RS07790	1728	575	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1733862	1734290	-							LFM56_RS07795	429		old_locus_tag=LFM56_07795
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1733862	1734290	-	WP_226239257.1	WP_226239257.1		metalloregulator ArsR/SmtB family transcription factor			LFM56_RS07795	429	142	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1734562	1735632	+							LFM56_RS07800	1071		old_locus_tag=LFM56_07800
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1734562	1735632	+	WP_226239258.1	WP_226239258.1		hypothetical protein			LFM56_RS07800	1071	356	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1735629	1737449	+							LFM56_RS07805	1821		old_locus_tag=LFM56_07805
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1735629	1737449	+	WP_226239259.1	WP_226239259.1		DNA polymerase Y family protein			LFM56_RS07805	1821	606	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1737442	1740948	+							LFM56_RS07810	3507		old_locus_tag=LFM56_07810
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1737442	1740948	+	WP_226239260.1	WP_226239260.1		error-prone DNA polymerase			LFM56_RS07810	3507	1168	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1741164	1742567	+							LFM56_RS07815	1404		old_locus_tag=LFM56_07815
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1741164	1742567	+	WP_226239261.1	WP_226239261.1		recombinase family protein			LFM56_RS07815	1404	467	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1742756	1743535	-							LFM56_RS07820	780		old_locus_tag=LFM56_07820
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1742756	1743535	-	WP_226239262.1	WP_226239262.1		hypothetical protein			LFM56_RS07820	780	259	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1743920	1745317	-							LFM56_RS07825	1398		old_locus_tag=LFM56_07825
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1743920	1745317	-	WP_226239263.1	WP_226239263.1		ATP-binding protein			LFM56_RS07825	1398	465	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1745948	1746244	+							LFM56_RS07830	297		old_locus_tag=LFM56_07830
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1745948	1746244	+	WP_226239264.1	WP_226239264.1		nucleotidyltransferase family protein			LFM56_RS07830	297	98	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1746391	1746570	+							LFM56_RS07835	180		old_locus_tag=LFM56_07835
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1746391	1746570	+	WP_226239265.1	WP_226239265.1		DUF86 domain-containing protein			LFM56_RS07835	180	59	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1746628	1749417	-							LFM56_RS07840	2790		old_locus_tag=LFM56_07840
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1746628	1749417	-	WP_226239266.1	WP_226239266.1		hypothetical protein			LFM56_RS07840	2790	929	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1749414	1749845	-							LFM56_RS07845	432		old_locus_tag=LFM56_07845
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1749414	1749845	-	WP_226239267.1	WP_226239267.1		hypothetical protein			LFM56_RS07845	432	143	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1749850	1750287	-							LFM56_RS07850	438		old_locus_tag=LFM56_07850
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1749850	1750287	-	WP_070320126.1	WP_070320126.1		hypothetical protein			LFM56_RS07850	438	145	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1750574	1750924	-							LFM56_RS07855	351		old_locus_tag=LFM56_07855
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1750574	1750924	-	WP_226239268.1	WP_226239268.1		nucleotide pyrophosphohydrolase			LFM56_RS07855	351	116	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1750921	1754307	-							LFM56_RS07860	3387		old_locus_tag=LFM56_07860
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1750921	1754307	-	WP_226239269.1	WP_226239269.1		hypothetical protein			LFM56_RS07860	3387	1128	
gene	pseudogene	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1754730	1755386	-							LFM56_RS07865	657		partial;pseudo;old_locus_tag=LFM56_07865
CDS	without_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1754730	1755386	-				DUF4194 domain-containing protein			LFM56_RS07865	657		partial;pseudo
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1755379	1756851	-							LFM56_RS07870	1473		old_locus_tag=LFM56_07870
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1755379	1756851	-	WP_226239270.1	WP_226239270.1		DUF3375 domain-containing protein			LFM56_RS07870	1473	490	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1756937	1757305	+							LFM56_RS07875	369		old_locus_tag=LFM56_07875
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1756937	1757305	+	WP_062103299.1	WP_062103299.1		DUF2200 domain-containing protein			LFM56_RS07875	369	122	
gene	tRNA	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1757417	1757499	-							LFM56_RS07880	83		old_locus_tag=LFM56_07880
tRNA		GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1757417	1757499	-				tRNA-Leu			LFM56_RS07880	83		anticodon=GAG
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1757680	1758999	+							LFM56_RS07885	1320		old_locus_tag=LFM56_07885
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1757680	1758999	+	WP_226239271.1	WP_226239271.1		AI-2E family transporter			LFM56_RS07885	1320	439	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1759166	1760422	+					dinB		LFM56_RS07890	1257		old_locus_tag=LFM56_07890
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1759166	1760422	+	WP_226239272.1	WP_226239272.1		DNA polymerase IV	dinB		LFM56_RS07890	1257	418	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1760548	1761162	+							LFM56_RS07895	615		old_locus_tag=LFM56_07895
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1760548	1761162	+	WP_226239273.1	WP_226239273.1		helix-turn-helix domain-containing protein			LFM56_RS07895	615	204	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1761232	1761825	-							LFM56_RS07900	594		old_locus_tag=LFM56_07900
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1761232	1761825	-	WP_226239274.1	WP_226239274.1		ATP-dependent Clp protease proteolytic subunit			LFM56_RS07900	594	197	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1761822	1762451	-							LFM56_RS07905	630		old_locus_tag=LFM56_07905
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1761822	1762451	-	WP_087509459.1	WP_087509459.1		ATP-dependent Clp protease proteolytic subunit			LFM56_RS07905	630	209	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1762560	1763294	-							LFM56_RS07910	735		old_locus_tag=LFM56_07910
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1762560	1763294	-	WP_226239275.1	WP_226239275.1		alpha/beta hydrolase			LFM56_RS07910	735	244	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1763345	1764178	-							LFM56_RS07915	834		old_locus_tag=LFM56_07915
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1763345	1764178	-	WP_226239276.1	WP_226239276.1		matrixin family metalloprotease			LFM56_RS07915	834	277	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1764283	1765059	-							LFM56_RS07920	777		old_locus_tag=LFM56_07920
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1764283	1765059	-	WP_226239277.1	WP_226239277.1		fructosamine kinase family protein			LFM56_RS07920	777	258	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1765062	1765577	-							LFM56_RS07925	516		old_locus_tag=LFM56_07925
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1765062	1765577	-	WP_087509454.1	WP_087509454.1		Lrp/AsnC family transcriptional regulator			LFM56_RS07925	516	171	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1765735	1766868	+					ald		LFM56_RS07930	1134		old_locus_tag=LFM56_07930
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1765735	1766868	+	WP_226239278.1	WP_226239278.1		alanine dehydrogenase	ald		LFM56_RS07930	1134	377	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1766965	1769052	+							LFM56_RS07935	2088		old_locus_tag=LFM56_07935
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1766965	1769052	+	WP_226239279.1	WP_226239279.1		M3 family metallopeptidase			LFM56_RS07935	2088	695	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1769049	1770380	+							LFM56_RS07940	1332		old_locus_tag=LFM56_07940
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1769049	1770380	+	WP_226239280.1	WP_226239280.1		M20/M25/M40 family metallo-hydrolase			LFM56_RS07940	1332	443	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	1770441	1770677	-							LFM56_RS07945	237		old_locus_tag=LFM56_07945
