# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2289876	2290394	-	WP_013771221.1	WP_013771221.1		flavodoxin/nitric oxide synthase			CELF_RS10450	519	172	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2290455	2292164	-							CELF_RS10455	1710		old_locus_tag=Celf_2068
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2290455	2292164	-	WP_041554136.1	WP_041554136.1		DUF885 domain-containing protein			CELF_RS10455	1710	569	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2292256	2293143	+							CELF_RS10460	888		old_locus_tag=Celf_2069
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2292256	2293143	+	WP_013771223.1	WP_013771223.1		phenylalanine 4-monooxygenase			CELF_RS10460	888	295	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2293158	2295059	-							CELF_RS10465	1902		old_locus_tag=Celf_2070
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2293158	2295059	-	WP_013771224.1	WP_013771224.1		FAD-binding monooxygenase			CELF_RS10465	1902	633	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2295259	2296995	+							CELF_RS10470	1737		old_locus_tag=Celf_2071
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2295259	2296995	+	WP_013771225.1	WP_013771225.1		thiamine pyrophosphate-binding protein			CELF_RS10470	1737	578	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2297068	2298567	+							CELF_RS10475	1500		old_locus_tag=Celf_2072
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2297068	2298567	+	WP_013771226.1	WP_013771226.1		fumarylacetoacetate hydrolase family protein			CELF_RS10475	1500	499	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2298564	2299289	+							CELF_RS10480	726		old_locus_tag=Celf_2073
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2298564	2299289	+	WP_013771227.1	WP_013771227.1		GntR family transcriptional regulator			CELF_RS10480	726	241	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2299292	2300848	+							CELF_RS10485	1557		old_locus_tag=Celf_2074
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2299292	2300848	+	WP_013771228.1	WP_013771228.1		aldehyde dehydrogenase			CELF_RS10485	1557	518	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2300850	2301956	+					hpaD		CELF_RS10490	1107		old_locus_tag=Celf_2075
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2300850	2301956	+	WP_013771229.1	WP_013771229.1		3,4-dihydroxyphenylacetate 2,3-dioxygenase	hpaD		CELF_RS10490	1107	368	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2302002	2302787	+							CELF_RS10495	786		old_locus_tag=Celf_2076
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2302002	2302787	+	WP_013771230.1	WP_013771230.1		fumarylacetoacetate hydrolase family protein			CELF_RS10495	786	261	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2302772	2303596	+							CELF_RS10500	825		old_locus_tag=Celf_2077
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2302772	2303596	+	WP_013771231.1	WP_013771231.1		HpcH/HpaI aldolase/citrate lyase family protein			CELF_RS10500	825	274	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2303695	2304126	+							CELF_RS10505	432		old_locus_tag=Celf_2078
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2303695	2304126	+	WP_013771232.1	WP_013771232.1		META domain-containing protein			CELF_RS10505	432	143	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2304153	2305304	-							CELF_RS10510	1152		old_locus_tag=Celf_2079
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2304153	2305304	-	WP_013771233.1	WP_013771233.1		signal transduction histidine kinase			CELF_RS10510	1152	383	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2305304	2305987	-							CELF_RS10515	684		old_locus_tag=Celf_2080
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2305304	2305987	-	WP_013771234.1	WP_013771234.1		response regulator transcription factor			CELF_RS10515	684	227	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2306298	2307650	+							CELF_RS10520	1353		old_locus_tag=Celf_2081
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2306298	2307650	+	WP_232014358.1	WP_232014358.1		basic amino acid/polyamine antiporter			CELF_RS10520	1353	450	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2307788	2309029	+							CELF_RS10525	1242		old_locus_tag=Celf_2082
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2307788	2309029	+	WP_041554143.1	WP_041554143.1		arginine deiminase			CELF_RS10525	1242	413	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2309079	2310047	-							CELF_RS10530	969		old_locus_tag=Celf_2083
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2309079	2310047	-	WP_013771237.1	WP_013771237.1		aldo/keto reductase			CELF_RS10530	969	322	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2310152	2311150	-							CELF_RS20435	999		old_locus_tag=Celf_2084
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2310152	2311150	-	WP_013771238.1	WP_013771238.1		hypothetical protein			CELF_RS20435	999	332	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2311335	2312081	+							CELF_RS10540	747		old_locus_tag=Celf_2085
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2311335	2312081	+	WP_041553441.1	WP_041553441.1		histidine phosphatase family protein			CELF_RS10540	747	248	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2312065	2312928	+							CELF_RS10545	864		old_locus_tag=Celf_2086
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2312065	2312928	+	WP_013771240.1	WP_013771240.1		NAD(P)H-hydrate dehydratase			CELF_RS10545	864	287	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2312947	2313633	-							CELF_RS10550	687		old_locus_tag=Celf_2087
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2312947	2313633	-	WP_013771241.1	WP_013771241.1		hypothetical protein			CELF_RS10550	687	228	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2313716	2314147	-							CELF_RS10555	432		old_locus_tag=Celf_2088
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2313716	2314147	-	WP_013771242.1	WP_013771242.1		hypothetical protein			CELF_RS10555	432	143	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2314322	2315083	+							CELF_RS10560	762		old_locus_tag=Celf_2089
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2314322	2315083	+	WP_013771243.1	WP_013771243.1		DUF2071 domain-containing protein			CELF_RS10560	762	253	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2315093	2316031	+							CELF_RS10565	939		old_locus_tag=Celf_2090
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2315093	2316031	+	WP_013771244.1	WP_013771244.1		hypothetical protein			CELF_RS10565	939	312	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2316225	2318174	+							CELF_RS10570	1950		old_locus_tag=Celf_2091
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2316225	2318174	+	WP_013771245.1	WP_013771245.1		PKD domain-containing protein			CELF_RS10570	1950	649	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2318291	2319274	+							CELF_RS10575	984		old_locus_tag=Celf_2092
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2318291	2319274	+	WP_013771246.1	WP_013771246.1		glycosyltransferase family 2 protein			CELF_RS10575	984	327	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2319368	2319589	-							CELF_RS20440	222		old_locus_tag=Celf_2093
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2319368	2319589	-	WP_013771247.1	WP_013771247.1		CDGSH iron-sulfur domain-containing protein			CELF_RS20440	222	73	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2319586	2320611	-							CELF_RS10585	1026		old_locus_tag=Celf_2094
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2319586	2320611	-	WP_013771248.1	WP_013771248.1		iron-containing redox enzyme family protein			CELF_RS10585	1026	341	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2320821	2321897	+							CELF_RS10590	1077		old_locus_tag=Celf_2095
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2320821	2321897	+	WP_013771249.1	WP_013771249.1		glutamate--cysteine ligase			CELF_RS10590	1077	358	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2321904	2324744	-							CELF_RS10595	2841		old_locus_tag=Celf_2096
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2321904	2324744	-	WP_013771250.1	WP_013771250.1		cation-translocating P-type ATPase			CELF_RS10595	2841	946	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2324881	2325408	+							CELF_RS10600	528		old_locus_tag=Celf_2097
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2324881	2325408	+	WP_126297733.1	WP_126297733.1		hypothetical protein			CELF_RS10600	528	175	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2325451	2328096	-							CELF_RS10605	2646		old_locus_tag=Celf_2098
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2325451	2328096	-	WP_041553444.1	WP_041553444.1		LuxR C-terminal-related transcriptional regulator			CELF_RS10605	2646	881	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2328304	2329269	+							CELF_RS21175	966		old_locus_tag=Celf_2099
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2328304	2329269	+	WP_013771253.1	WP_013771253.1		DUF6325 family protein			CELF_RS21175	966	321	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2329346	2329666	+							CELF_RS10615	321		old_locus_tag=Celf_2100
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2329346	2329666	+	WP_013771254.1	WP_013771254.1		SHOCT domain-containing protein			CELF_RS10615	321	106	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2329904	2331496	-							CELF_RS10620	1593		old_locus_tag=Celf_2101
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2329904	2331496	-	WP_013771255.1	WP_013771255.1		MFS transporter			CELF_RS10620	1593	530	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2331617	2332516	+							CELF_RS10625	900		old_locus_tag=Celf_2102
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2331617	2332516	+	WP_013771256.1	WP_013771256.1		alpha/beta fold hydrolase			CELF_RS10625	900	299	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2332621	2332998	+							CELF_RS10630	378		old_locus_tag=Celf_2103
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2332621	2332998	+	WP_013771257.1	WP_013771257.1		SHOCT domain-containing protein			CELF_RS10630	378	125	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2333058	2333771	+							CELF_RS10635	714		old_locus_tag=Celf_2104
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2333058	2333771	+	WP_232014223.1	WP_232014223.1		potassium channel family protein			CELF_RS10635	714	237	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2333779	2333934	-							CELF_RS10640	156		old_locus_tag=Celf_2105
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2333779	2333934	-	WP_013771259.1	WP_013771259.1		hypothetical protein			CELF_RS10640	156	51	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2334030	2334341	+							CELF_RS10645	312		old_locus_tag=Celf_2106
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2334030	2334341	+	WP_232014224.1	WP_232014224.1		hypothetical protein			CELF_RS10645	312	103	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2334345	2334893	+							CELF_RS10650	549		old_locus_tag=Celf_2107
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2334345	2334893	+	WP_013771261.1	WP_013771261.1		hypothetical protein			CELF_RS10650	549	182	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2334970	2335731	-							CELF_RS10655	762		old_locus_tag=Celf_2108
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2334970	2335731	-	WP_013771262.1	WP_013771262.1		deoxyribonuclease IV			CELF_RS10655	762	253	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2335783	2337027	-							CELF_RS10660	1245		old_locus_tag=Celf_2109
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2335783	2337027	-	WP_232014225.1	WP_232014225.1		FAD-dependent oxidoreductase			CELF_RS10660	1245	414	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2337218	2339470	+					glgX		CELF_RS10665	2253		old_locus_tag=Celf_2110
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2337218	2339470	+	WP_013771264.1	WP_013771264.1		glycogen debranching protein GlgX	glgX		CELF_RS10665	2253	750	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2339467	2341989	+					treY		CELF_RS10670	2523		old_locus_tag=Celf_2111
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2339467	2341989	+	WP_013771265.1	WP_013771265.1		malto-oligosyltrehalose synthase	treY		CELF_RS10670	2523	840	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2341991	2343784	+					treZ		CELF_RS10675	1794		old_locus_tag=Celf_2112
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2341991	2343784	+	WP_013771266.1	WP_013771266.1		malto-oligosyltrehalose trehalohydrolase	treZ		CELF_RS10675	1794	597	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2343818	2344894	-					zapE		CELF_RS10680	1077		old_locus_tag=Celf_2113
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2343818	2344894	-	WP_013771267.1	WP_013771267.1		cell division protein ZapE	zapE		CELF_RS10680	1077	358	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2345275	2346933	+							CELF_RS10685	1659		old_locus_tag=Celf_2114
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2345275	2346933	+	WP_013771268.1	WP_013771268.1		nitrite/sulfite reductase			CELF_RS10685	1659	552	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2346930	2347649	+							CELF_RS10690	720		old_locus_tag=Celf_2115
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2346930	2347649	+	WP_013771269.1	WP_013771269.1		phosphoadenylyl-sulfate reductase			CELF_RS10690	720	239	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2347646	2348602	+					cysD		CELF_RS10695	957		old_locus_tag=Celf_2116
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2347646	2348602	+	WP_013771270.1	WP_013771270.1		sulfate adenylyltransferase subunit CysD	cysD		CELF_RS10695	957	318	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2348602	2350077	+							CELF_RS10700	1476		old_locus_tag=Celf_2117
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2348602	2350077	+	WP_013771271.1	WP_013771271.1		GTP-binding protein			CELF_RS10700	1476	491	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2350113	2351393	+					cobA		CELF_RS10705	1281		old_locus_tag=Celf_2118
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2350113	2351393	+	WP_126297736.1	WP_126297736.1		uroporphyrinogen-III C-methyltransferase	cobA		CELF_RS10705	1281	426	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2351466	2352281	+							CELF_RS10710	816		old_locus_tag=Celf_2119
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2351466	2352281	+	WP_126297738.1	WP_126297738.1		dihydrofolate reductase family protein			CELF_RS10710	816	271	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2352278	2352763	+							CELF_RS10715	486		old_locus_tag=Celf_2120
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2352278	2352763	+	WP_013771274.1	WP_013771274.1		hypothetical protein			CELF_RS10715	486	161	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2352843	2354132	-							CELF_RS10720	1290		old_locus_tag=Celf_2121
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2352843	2354132	-	WP_013771275.1	WP_013771275.1		hypothetical protein			CELF_RS10720	1290	429	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2354129	2355583	-					gndA		CELF_RS10725	1455		old_locus_tag=Celf_2122
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2354129	2355583	-	WP_013771276.1	WP_013771276.1		NADP-dependent phosphogluconate dehydrogenase	gndA		CELF_RS10725	1455	484	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2355759	2356343	+							CELF_RS10730	585		old_locus_tag=Celf_2123
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2355759	2356343	+	WP_013771277.1	WP_013771277.1		DUF3000 domain-containing protein			CELF_RS10730	585	194	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2356442	2356954	+							CELF_RS10735	513		old_locus_tag=Celf_2124
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2356442	2356954	+	WP_232014226.1	WP_232014226.1		LuxR C-terminal-related transcriptional regulator			CELF_RS10735	513	170	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2357042	2358316	+							CELF_RS10740	1275		old_locus_tag=Celf_2125
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2357042	2358316	+	WP_013771279.1	WP_013771279.1		ribonuclease D			CELF_RS10740	1275	424	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2358452	2359690	+							CELF_RS10745	1239		old_locus_tag=Celf_2126
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2358452	2359690	+	WP_013771280.1	WP_013771280.1		thiolase family protein			CELF_RS10745	1239	412	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2359687	2361816	+							CELF_RS10750	2130		old_locus_tag=Celf_2127
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2359687	2361816	+	WP_013771281.1	WP_013771281.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			CELF_RS10750	2130	709	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2361926	2362591	+							CELF_RS10755	666		old_locus_tag=Celf_2128
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2361926	2362591	+	WP_013771282.1	WP_013771282.1		maleylpyruvate isomerase N-terminal domain-containing protein			CELF_RS10755	666	221	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2362851	2363738	-					pflA		CELF_RS10765	888		old_locus_tag=Celf_2130
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2362851	2363738	-	WP_013771284.1	WP_013771284.1		pyruvate formate-lyase-activating protein	pflA		CELF_RS10765	888	295	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2363786	2366059	-					pflB		CELF_RS10770	2274		old_locus_tag=Celf_2131
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2363786	2366059	-	WP_013771285.1	WP_013771285.1		formate C-acetyltransferase	pflB		CELF_RS10770	2274	757	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2366160	2368043	-					dxs		CELF_RS10775	1884		old_locus_tag=Celf_2132
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2366160	2368043	-	WP_013771286.1	WP_013771286.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		CELF_RS10775	1884	627	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2368276	2369730	+							CELF_RS10780	1455		old_locus_tag=Celf_2133
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2368276	2369730	+	WP_013771287.1	WP_013771287.1		GuaB1 family IMP dehydrogenase-related protein			CELF_RS10780	1455	484	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2369727	2370422	+							CELF_RS10785	696		old_locus_tag=Celf_2134
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2369727	2370422	+	WP_232014227.1	WP_232014227.1		type 1 glutamine amidotransferase			CELF_RS10785	696	231	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2370419	2371099	+							CELF_RS10790	681		old_locus_tag=Celf_2135
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2370419	2371099	+	WP_013771289.1	WP_013771289.1		CoA pyrophosphatase			CELF_RS10790	681	226	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2371158	2372042	+							CELF_RS10795	885		old_locus_tag=Celf_2136
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2371158	2372042	+	WP_013771290.1	WP_013771290.1		aminoglycoside phosphotransferase family protein			CELF_RS10795	885	294	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2372126	2373022	+							CELF_RS10800	897		old_locus_tag=Celf_2137
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2372126	2373022	+	WP_013771291.1	WP_013771291.1		arginase family protein			CELF_RS10800	897	298	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2373054	2373482	+							CELF_RS10805	429		old_locus_tag=Celf_2138
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2373054	2373482	+	WP_013771292.1	WP_013771292.1		DUF1801 domain-containing protein			CELF_RS10805	429	142	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2373586	2376396	-							CELF_RS10810	2811		old_locus_tag=Celf_2139
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2373586	2376396	-	WP_013771293.1	WP_013771293.1		aconitate hydratase			CELF_RS10810	2811	936	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2376664	2376840	-							CELF_RS10815	177		old_locus_tag=Celf_2140
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2376664	2376840	-	WP_013771294.1	WP_013771294.1		hypothetical protein			CELF_RS10815	177	58	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2376941	2378230	-							CELF_RS10820	1290		old_locus_tag=Celf_2141
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2376941	2378230	-	WP_013771295.1	WP_013771295.1		methyltransferase domain-containing protein			CELF_RS10820	1290	429	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2378220	2380223	-							CELF_RS10825	2004		old_locus_tag=Celf_2142
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2378220	2380223	-	WP_013771296.1	WP_013771296.1		APC family permease			CELF_RS10825	2004	667	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2380344	2380994	+							CELF_RS10830	651		old_locus_tag=Celf_2143
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2380344	2380994	+	WP_013771297.1	WP_013771297.1		TrkA family potassium uptake protein			CELF_RS10830	651	216	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2380991	2381665	+							CELF_RS10835	675		old_locus_tag=Celf_2144
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2380991	2381665	+	WP_013771298.1	WP_013771298.1		TrkA family potassium uptake protein			CELF_RS10835	675	224	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2381598	2382359	-							CELF_RS10840	762		old_locus_tag=Celf_2145
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2381598	2382359	-	WP_013771299.1	WP_013771299.1		DUF3159 domain-containing protein			CELF_RS10840	762	253	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2382361	2382729	-							CELF_RS10845	369		old_locus_tag=Celf_2146
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2382361	2382729	-	WP_013771300.1	WP_013771300.1		OB-fold nucleic acid binding domain-containing protein			CELF_RS10845	369	122	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2382726	2383448	-							CELF_RS10850	723		old_locus_tag=Celf_2147
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	2382726	2383448	-	WP_013771301.1	WP_013771301.1		DUF3710 domain-containing protein			CELF_RS10850	723	240	
