# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1457997	1459709	-							E5225_RS06575	1713		old_locus_tag=E5225_06575
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1457997	1459709	-	WP_135974019.1	WP_135974019.1		glycoside hydrolase family 13 protein			E5225_RS06575	1713	570	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1459836	1460888	-							E5225_RS06580	1053		old_locus_tag=E5225_06580
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1459836	1460888	-	WP_166435987.1	WP_166435987.1		LacI family transcriptional regulator			E5225_RS06580	1053	350	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1461087	1462313	+							E5225_RS06585	1227		old_locus_tag=E5225_06585
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1461087	1462313	+	WP_135974018.1	WP_135974018.1		extracellular solute-binding protein			E5225_RS06585	1227	408	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1462448	1464088	+							E5225_RS06590	1641		old_locus_tag=E5225_06590
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1462448	1464088	+	WP_135974005.1	WP_135974005.1		ABC transporter permease subunit			E5225_RS06590	1641	546	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1464145	1464993	+							E5225_RS06595	849		old_locus_tag=E5225_06595
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1464145	1464993	+	WP_243738298.1	WP_243738298.1		ABC transporter permease subunit			E5225_RS06595	849	282	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1465088	1466386	+							E5225_RS06600	1299		old_locus_tag=E5225_06600
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1465088	1466386	+	WP_208012562.1	WP_208012562.1		deoxyguanosinetriphosphate triphosphohydrolase			E5225_RS06600	1299	432	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1466409	1466741	-							E5225_RS06605	333		old_locus_tag=E5225_06605
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1466409	1466741	-	WP_243738297.1	WP_243738297.1		YciI family protein			E5225_RS06605	333	110	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1466865	1468850	+					dnaG		E5225_RS06610	1986		old_locus_tag=E5225_06610
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1466865	1468850	+	WP_135974001.1	WP_135974001.1		DNA primase	dnaG		E5225_RS06610	1986	661	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1468863	1469657	-							E5225_RS06615	795		old_locus_tag=E5225_06615
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1468863	1469657	-	WP_135974000.1	WP_135974000.1		transglutaminase domain-containing protein			E5225_RS06615	795	264	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1470311	1470607	+							E5225_RS06620	297		old_locus_tag=E5225_06620
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1470311	1470607	+	WP_135973999.1	WP_135973999.1		hypothetical protein			E5225_RS06620	297	98	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1470660	1471175	+							E5225_RS06625	516		old_locus_tag=E5225_06625
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1470660	1471175	+	WP_208012563.1	WP_208012563.1		metallophosphoesterase			E5225_RS06625	516	171	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1471338	1471616	-					yidD		E5225_RS06630	279		old_locus_tag=E5225_06630
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1471338	1471616	-	WP_135973998.1	WP_135973998.1		membrane protein insertion efficiency factor YidD	yidD		E5225_RS06630	279	92	
gene	rRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1472345	1473864	+							E5225_RS06635	1520		old_locus_tag=E5225_06635
rRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1472345	1473864	+				16S ribosomal RNA			E5225_RS06635	1520		
gene	rRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1474355	1477459	+							E5225_RS06640	3105		old_locus_tag=E5225_06640
rRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1474355	1477459	+				23S ribosomal RNA			E5225_RS06640	3105		
gene	rRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1477562	1477678	+					rrf		E5225_RS06645	117		old_locus_tag=E5225_06645
rRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1477562	1477678	+				5S ribosomal RNA	rrf		E5225_RS06645	117		
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1477914	1478708	+							E5225_RS06650	795		old_locus_tag=E5225_06650
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1477914	1478708	+	WP_135975144.1	WP_135975144.1		alpha/beta hydrolase			E5225_RS06650	795	264	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1478705	1480261	+							E5225_RS06655	1557		old_locus_tag=E5225_06655
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1478705	1480261	+	WP_135975142.1	WP_135975142.1		SpoIIE family protein phosphatase			E5225_RS06655	1557	518	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1480323	1483697	-							E5225_RS06660	3375		old_locus_tag=E5225_06660
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1480323	1483697	-	WP_135975140.1	WP_135975140.1		AAA family ATPase			E5225_RS06660	3375	1124	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1483694	1484383	-							E5225_RS06665	690		old_locus_tag=E5225_06665
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1483694	1484383	-	WP_135975138.1	WP_135975138.1		DUF4194 domain-containing protein			E5225_RS06665	690	229	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1484380	1485888	-							E5225_RS06670	1509		old_locus_tag=E5225_06670
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1484380	1485888	-	WP_135975136.1	WP_135975136.1		DUF3375 domain-containing protein			E5225_RS06670	1509	502	
gene	tRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1486016	1486088	-							E5225_RS06675	73		old_locus_tag=E5225_06675
tRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1486016	1486088	-				tRNA-Asn			E5225_RS06675	73		anticodon=GTT
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1486177	1486698	-							E5225_RS06680	522		old_locus_tag=E5225_06680
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1486177	1486698	-	WP_135975134.1	WP_135975134.1		hypothetical protein			E5225_RS06680	522	173	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1487011	1488276	+							E5225_RS06690	1266		old_locus_tag=E5225_06690
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1487011	1488276	+	WP_135975132.1	WP_135975132.1		site-specific integrase			E5225_RS06690	1266	421	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1488273	1488863	+							E5225_RS06695	591		old_locus_tag=E5225_06695
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1488273	1488863	+	WP_136225364.1	WP_136225364.1		DUF2637 domain-containing protein			E5225_RS06695	591	196	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1488925	1489188	+							E5225_RS06700	264		old_locus_tag=E5225_06700
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1488925	1489188	+	WP_135974252.1	WP_135974252.1		hypothetical protein			E5225_RS06700	264	87	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489185	1489337	+							E5225_RS06705	153		old_locus_tag=E5225_06705
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489185	1489337	+	WP_135974251.1	WP_135974251.1		ribbon-helix-helix protein, CopG family			E5225_RS06705	153	50	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489334	1489792	+							E5225_RS06710	459		old_locus_tag=E5225_06710
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489334	1489792	+	WP_135974250.1	WP_135974250.1		DUF6221 family protein			E5225_RS06710	459	152	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489789	1489962	+							E5225_RS17450	174		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489789	1489962	+	WP_166436002.1	WP_166436002.1		hypothetical protein			E5225_RS17450	174	57	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489959	1490201	+							E5225_RS06715	243		old_locus_tag=E5225_06715
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1489959	1490201	+	WP_135974249.1	WP_135974249.1		FHA domain-containing protein			E5225_RS06715	243	80	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1490198	1490455	-							E5225_RS06720	258		old_locus_tag=E5225_06720
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1490198	1490455	-	WP_135974248.1	WP_135974248.1		hypothetical protein			E5225_RS06720	258	85	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1490539	1492839	-							E5225_RS06725	2301		old_locus_tag=E5225_06725
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1490539	1492839	-	WP_135974247.1	WP_135974247.1		BNR repeat-containing protein			E5225_RS06725	2301	766	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1492962	1493192	-							E5225_RS06730	231		old_locus_tag=E5225_06730
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1492962	1493192	-	WP_136225366.1	WP_136225366.1		hypothetical protein			E5225_RS06730	231	76	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1493202	1493858	-							E5225_RS06735	657		old_locus_tag=E5225_06735
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1493202	1493858	-	WP_208012584.1	WP_208012584.1		hypothetical protein			E5225_RS06735	657	218	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1493858	1494235	-							E5225_RS06740	378		old_locus_tag=E5225_06740
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1493858	1494235	-	WP_135974246.1	WP_135974246.1		hypothetical protein			E5225_RS06740	378	125	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1494343	1495155	-							E5225_RS06745	813		old_locus_tag=E5225_06745
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1494343	1495155	-	WP_135974245.1	WP_135974245.1		hypothetical protein			E5225_RS06745	813	270	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1495155	1496006	-							E5225_RS06750	852		old_locus_tag=E5225_06750
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1495155	1496006	-	WP_135974244.1	WP_135974244.1		hypothetical protein			E5225_RS06750	852	283	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1496275	1496679	+							E5225_RS17720	405		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1496275	1496679	+	WP_208012583.1	WP_208012583.1		hypothetical protein			E5225_RS17720	405	134	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1496676	1497296	-							E5225_RS06760	621		old_locus_tag=E5225_06760
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1496676	1497296	-	WP_135974243.1	WP_135974243.1		hypothetical protein			E5225_RS06760	621	206	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1497296	1498453	-							E5225_RS06765	1158		old_locus_tag=E5225_06765
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1497296	1498453	-	WP_135974242.1	WP_135974242.1		hypothetical protein			E5225_RS06765	1158	385	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1498464	1499297	-							E5225_RS06770	834		old_locus_tag=E5225_06770
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1498464	1499297	-	WP_135974241.1	WP_135974241.1		phage tail family protein			E5225_RS06770	834	277	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1499300	1500901	-							E5225_RS17725	1602		old_locus_tag=E5225_06775
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1499300	1500901	-	WP_135974240.1	WP_135974240.1		hypothetical protein			E5225_RS17725	1602	533	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1500956	1501231	+							E5225_RS06780	276		old_locus_tag=E5225_06780
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1500956	1501231	+	WP_135974239.1	WP_135974239.1		DUF4190 domain-containing protein			E5225_RS06780	276	91	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1501630	1501950	-							E5225_RS06785	321		old_locus_tag=E5225_06785
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1501630	1501950	-	WP_135974238.1	WP_135974238.1		hypothetical protein			E5225_RS06785	321	106	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1501947	1502489	-							E5225_RS06790	543		old_locus_tag=E5225_06790
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1501947	1502489	-	WP_135974237.1	WP_135974237.1		hypothetical protein			E5225_RS06790	543	180	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1502506	1502928	-							E5225_RS06795	423		old_locus_tag=E5225_06795
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1502506	1502928	-	WP_135974236.1	WP_135974236.1		hypothetical protein			E5225_RS06795	423	140	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1502933	1503295	-							E5225_RS06800	363		old_locus_tag=E5225_06800
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1502933	1503295	-	WP_135974235.1	WP_135974235.1		hypothetical protein			E5225_RS06800	363	120	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1503295	1503627	-							E5225_RS06805	333		old_locus_tag=E5225_06805
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1503295	1503627	-	WP_135974234.1	WP_135974234.1		hypothetical protein			E5225_RS06805	333	110	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1503627	1504091	-							E5225_RS06810	465		old_locus_tag=E5225_06810
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1503627	1504091	-	WP_135974233.1	WP_135974233.1		hypothetical protein			E5225_RS06810	465	154	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1504108	1504269	-							E5225_RS17465	162		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1504108	1504269	-	WP_166436000.1	WP_166436000.1		hypothetical protein			E5225_RS17465	162	53	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1504269	1505180	-							E5225_RS06815	912		old_locus_tag=E5225_06815
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1504269	1505180	-	WP_135974232.1	WP_135974232.1		phage major capsid protein			E5225_RS06815	912	303	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1505196	1505684	-							E5225_RS06820	489		old_locus_tag=E5225_06820
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1505196	1505684	-	WP_135974231.1	WP_135974231.1		hypothetical protein			E5225_RS06820	489	162	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1505752	1506444	-							E5225_RS06825	693		old_locus_tag=E5225_06825
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1505752	1506444	-	WP_135974230.1	WP_135974230.1		hypothetical protein			E5225_RS06825	693	230	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1506428	1507849	-							E5225_RS06830	1422		old_locus_tag=E5225_06830
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1506428	1507849	-	WP_208012582.1	WP_208012582.1		phage portal protein			E5225_RS06830	1422	473	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1507846	1508652	-							E5225_RS06835	807		old_locus_tag=E5225_06835
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1507846	1508652	-	WP_136225368.1	WP_136225368.1		hypothetical protein			E5225_RS06835	807	268	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1508681	1509352	-							E5225_RS06840	672		old_locus_tag=E5225_06840
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1508681	1509352	-	WP_167306014.1	WP_167306014.1		hypothetical protein			E5225_RS06840	672	223	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1509297	1509584	-							E5225_RS06845	288		old_locus_tag=E5225_06845
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1509297	1509584	-	WP_208012581.1	WP_208012581.1		hypothetical protein			E5225_RS06845	288	95	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1510641	1510790	-							E5225_RS17470	150		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1510641	1510790	-	WP_166435998.1	WP_166435998.1		hypothetical protein			E5225_RS17470	150	49	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1511102	1511836	-							E5225_RS06860	735		old_locus_tag=E5225_06860
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1511102	1511836	-	WP_136225374.1	WP_136225374.1		hypothetical protein			E5225_RS06860	735	244	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1511833	1512063	-							E5225_RS06865	231		old_locus_tag=E5225_06865
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1511833	1512063	-	WP_135974893.1	WP_135974893.1		hypothetical protein			E5225_RS06865	231	76	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512060	1512449	-							E5225_RS06870	390		old_locus_tag=E5225_06870
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512060	1512449	-	WP_135974895.1	WP_135974895.1		hypothetical protein			E5225_RS06870	390	129	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512538	1512741	-							E5225_RS06875	204		old_locus_tag=E5225_06875
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512538	1512741	-	WP_135974897.1	WP_135974897.1		hypothetical protein			E5225_RS06875	204	67	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512738	1512896	-							E5225_RS17475	159		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512738	1512896	-	WP_166436035.1	WP_166436035.1		hypothetical protein			E5225_RS17475	159	52	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512893	1513252	-							E5225_RS06880	360		old_locus_tag=E5225_06880
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1512893	1513252	-	WP_135974899.1	WP_135974899.1		hypothetical protein			E5225_RS06880	360	119	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1513249	1513551	-							E5225_RS06885	303		old_locus_tag=E5225_06885
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1513249	1513551	-	WP_135974901.1	WP_135974901.1		hypothetical protein			E5225_RS06885	303	100	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1513548	1514003	-							E5225_RS06890	456		old_locus_tag=E5225_06890
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1513548	1514003	-	WP_135974903.1	WP_135974903.1		hypothetical protein			E5225_RS06890	456	151	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1514560	1514847	-							E5225_RS17885	288		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1514560	1514847	-	WP_243738377.1	WP_243738377.1		hypothetical protein			E5225_RS17885	288	95	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1515057	1515383	-							E5225_RS06900	327		old_locus_tag=E5225_06900
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1515057	1515383	-	WP_135974907.1	WP_135974907.1		restriction endonuclease			E5225_RS06900	327	108	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1515380	1515652	-							E5225_RS06905	273		old_locus_tag=E5225_06905
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1515380	1515652	-	WP_135974909.1	WP_135974909.1		hypothetical protein			E5225_RS06905	273	90	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1515843	1516046	-							E5225_RS06910	204		old_locus_tag=E5225_06910
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1515843	1516046	-	WP_135974911.1	WP_135974911.1		hypothetical protein			E5225_RS06910	204	67	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1516043	1516840	-							E5225_RS06915	798		old_locus_tag=E5225_06915
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1516043	1516840	-	WP_135974912.1	WP_135974912.1		hypothetical protein			E5225_RS06915	798	265	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1516837	1517253	-							E5225_RS06920	417		old_locus_tag=E5225_06920
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1516837	1517253	-	WP_135974914.1	WP_135974914.1		WhiB family transcriptional regulator			E5225_RS06920	417	138	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1517346	1517579	+							E5225_RS06925	234		old_locus_tag=E5225_06925
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1517346	1517579	+	WP_135974916.1	WP_135974916.1		hypothetical protein			E5225_RS06925	234	77	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1517729	1518541	-							E5225_RS06930	813		old_locus_tag=E5225_06930
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1517729	1518541	-	WP_135974918.1	WP_135974918.1		DNA cytosine methyltransferase			E5225_RS06930	813	270	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1518710	1518859	-							E5225_RS17480	150		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1518710	1518859	-	WP_166436036.1	WP_166436036.1		hypothetical protein			E5225_RS17480	150	49	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1518856	1519005	-							E5225_RS17485	150		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1518856	1519005	-	WP_166436037.1	WP_166436037.1		hypothetical protein			E5225_RS17485	150	49	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1519050	1519655	-							E5225_RS06935	606		old_locus_tag=E5225_06935
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1519050	1519655	-	WP_135974920.1	WP_135974920.1		hypothetical protein			E5225_RS06935	606	201	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1519657	1520481	-							E5225_RS06940	825		old_locus_tag=E5225_06940
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1519657	1520481	-	WP_135974922.1	WP_135974922.1		YqaJ viral recombinase family protein			E5225_RS06940	825	274	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1520478	1520681	-							E5225_RS06945	204		old_locus_tag=E5225_06945
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1520478	1520681	-	WP_135974924.1	WP_135974924.1		hypothetical protein			E5225_RS06945	204	67	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1520678	1521163	-							E5225_RS06950	486		old_locus_tag=E5225_06950
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1520678	1521163	-	WP_135974926.1	WP_135974926.1		hypothetical protein			E5225_RS06950	486	161	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521234	1521629	-							E5225_RS06955	396		old_locus_tag=E5225_06955
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521234	1521629	-	WP_135974928.1	WP_135974928.1		hypothetical protein			E5225_RS06955	396	131	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521626	1521808	-							E5225_RS06960	183		old_locus_tag=E5225_06960
